Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
S,100642175,SPRY4-IT1,GO:0016049,biological_process,cell growth,,11,16,179,10113,6.226177555960307e-13,6.226177555960306e-13,28.10484361884527,2,6,0,0
M,84557,MAP1LC3A,GO:0006914,biological_process,autophagy,,8,3,165,10143,8.393401196182218e-13,8.393401196182219e-13,27.806160383679682,3,7,0,0
G,2697,GJA1,GO:0007154,biological_process,cell communication,,5,26,1,10287,1.044416143391914e-12,1.1393630655184518e-12,27.500551724118726,2,14,0,0
D,10202,DHRS2,GO:0007049,biological_process,cell cycle,,13,12,399,9895,1.827798883566116e-12,1.827798883566116e-12,27.027908668880237,2,2,0,0
M,407030,MIR30B,GO:0001171,biological_process,reverse transcription,,5,0,49,10265,3.2467288581181044e-12,3.2467288581181044e-12,26.453373131647822,7,1,0,0
S,6462,SHBG,GO:0005488,molecular_function,binding,,18,13,851,9437,2.760910856052201e-12,3.681214474736268e-12,26.327778397883662,1,52,0,0
P,5347,PLK1,GO:0051225,biological_process,spindle assembly,,5,7,11,10296,3.5295421442775204e-12,4.235450573133024e-12,26.187531400772375,4,4,1,0
M,4193,MDM2,GO:0002039,molecular_function,p53 binding,,7,37,17,10258,5.096445301793482e-12,5.096445301793482e-12,26.002477818863788,3,1,1,4
H,3205,HOXA9,GO:0032259,biological_process,methylation,,12,3,729,9575,6.428902406573378e-12,6.428902406573378e-12,25.7702172910719,2,1,0,0
P,10942,PRSS21,GO:0016458,biological_process,gene silencing,,8,49,25,10237,6.490179068311245e-12,6.490179068311245e-12,25.760730994173887,2,3,0,0
S,6513,SLC2A1,GO:0005886,cellular_component,plasma membrane,,6,6,46,10261,1.0979305131301716e-11,1.0979305131301716e-11,25.23500896679494,3,3,0,1
A,9474,ATG5,GO:0006914,biological_process,autophagy,,7,2,166,10144,1.1543423158670368e-11,1.154342315867037e-11,25.184905264635614,3,7,0,1
S,81848,SPRY4,GO:0016049,biological_process,cell growth,,16,78,174,10051,1.2109644428940417e-11,1.2594030206098034e-11,25.097798207413387,2,6,0,0
T,10376,TUBA1B,GO:0005737,cellular_component,cytoplasm,,8,4,205,10102,1.3334567229126402e-11,1.3334567229126402e-11,25.040661412580004,2,5,0,1
C,8532,CPZ,GO:0007340,biological_process,acrosome reaction,,5,5,20,10289,1.3634601004511617e-11,1.3634601004511617e-11,25.018410362654564,2,1,0,0
P,5592,PRKG1,GO:0016020,cellular_component,membrane,,9,4,308,9998,1.398031304638817e-11,1.398031304638817e-11,24.993370986928085,2,16,0,0
C,8900,CCNA1,GO:0032259,biological_process,methylation,,11,2,730,9576,1.666174054597284e-11,1.666174054597284e-11,24.817906010098746,2,1,0,0
S,4090,SMAD5,GO:0023052,biological_process,signaling,,14,3,1124,9178,1.8059990504602276e-11,1.8059990504602276e-11,24.737322093709377,1,6,0,0
C,1026,CDKN1A,GO:0002039,molecular_function,p53 binding,,7,45,17,10250,1.7587868706887447e-11,1.8844145043093694e-11,24.69481885807656,3,1,0,0
N,8204,NRIP1,GO:0010467,biological_process,gene expression,,16,31,406,9866,2.1646989550695752e-11,2.1646989550695752e-11,24.55615472192468,4,4,0,0
M,407037,MIR320A,GO:0005488,molecular_function,binding,,15,8,854,9442,1.746169032071469e-11,2.1827112900893363e-11,24.547868207851273,1,52,0,0
C,978,CDA,GO:0004126,molecular_function,cytidine deaminase activity,,3,1,0,10315,2.1848653398183724e-11,2.1848653398183724e-11,24.54688182565986,4,1,1,2
W,91833,WDR20,GO:0032259,biological_process,methylation,,13,6,728,9572,2.21045360132333e-11,2.21045360132333e-11,24.53523827899806,2,1,0,0
D,1788,DNMT3A,GO:0032259,biological_process,methylation,,22,36,719,9542,2.3940662890386386e-11,2.5137696034905705e-11,24.40665256235573,2,1,1,0
D,1789,DNMT3B,GO:0032259,biological_process,methylation,,36,109,705,9469,2.372281604115644e-11,2.525332030187621e-11,24.402063471748157,2,1,1,0
P,10942,PRSS21,GO:0044026,biological_process,DNA hypermethylation,,7,50,16,10246,2.454630745264381e-11,2.6434484949001026e-11,24.356351710107848,7,1,0,0
R,25788,RAD54B,GO:0032259,biological_process,methylation,,10,1,731,9577,3.54541164928691e-11,3.54541164928691e-11,24.062781748595494,2,1,0,0
P,5347,PLK1,GO:0005874,cellular_component,microtubule,,6,6,53,10254,2.421439129585183e-11,3.6321586943777744e-11,24.038608869764033,6,7,1,0
A,9212,AURKB,GO:0005819,cellular_component,spindle,,8,18,83,10210,3.66921954889018e-11,3.862336367252821e-11,23.977163746073327,5,2,1,1
S,23635,SSBP2,GO:0032259,biological_process,methylation,,9,0,732,9578,4.852442920220761e-11,4.852442920220761e-11,23.748953749905922,2,1,0,0
E,30816,ERVW-1,GO:0031975,cellular_component,envelope,,6,54,7,10252,4.971706052095665e-11,4.971706052095665e-11,23.724672971690275,2,2,0,0
S,9123,SLC16A3,GO:0016477,biological_process,cell migration,,7,8,97,10207,5.186956234832578e-11,5.186956234832578e-11,23.682288965072864,3,34,0,0
H,3098,HK1,GO:0004396,molecular_function,hexokinase activity,,3,2,0,10314,5.4621633495459364e-11,5.4621633495459364e-11,23.630591093785704,5,3,1,1
P,9271,PIWIL1,GO:0007283,biological_process,spermatogenesis,,19,64,347,9889,5.638754553487077e-11,5.638754553487077e-11,23.59877280565952,3,1,0,0
P,5460,POU5F1,GO:0030154,biological_process,cell differentiation,,19,236,98,9966,5.956404961248399e-11,5.956404961248399e-11,23.5439689182736,3,81,0,0
H,3082,HGF,GO:0006935,biological_process,chemotaxis,,6,96,3,10214,6.594824782583133e-11,6.594824782583133e-11,23.44215080533907,3,9,0,0
S,9123,SLC16A3,GO:0005886,cellular_component,plasma membrane,,6,9,46,10258,5.879170909945752e-11,6.719052468509431e-11,23.423488880051025,3,3,0,1
X,7516,XRCC2,GO:0006281,biological_process,DNA repair,,6,2,118,10193,7.321565062551505e-11,7.321565062551505e-11,23.33761191145511,5,15,1,1
P,139135,PASD1,GO:0000279,biological_process,M phase,,5,5,30,10279,8.297285600220926e-11,8.297285600220926e-11,23.212507597737883,3,2,0,0
S,50511,SYCP3,GO:0032259,biological_process,methylation,,14,10,727,9568,8.585001970229432e-11,8.58500197022943e-11,23.17841929908836,2,1,0,0
L,84791,LINC00467,GO:0016477,biological_process,cell migration,,7,9,97,10206,9.145386322611458e-11,9.145386322611458e-11,23.115186497849272,3,34,0,0
T,7157,TP53,GO:0080111,biological_process,DNA demethylation,,13,397,19,9890,8.896753744478628e-11,9.226263142422281e-11,23.106381916373586,3,2,0,0
M,4133,MAP2,GO:0005874,cellular_component,microtubule,,5,2,54,10258,1.0699411076007874e-10,1.0699411076007874e-10,22.95824732260681,6,7,1,0
C,10462,CLEC10A,GO:0051179,biological_process,localization,,11,16,295,9997,1.1140306230996164e-10,1.1140306230996164e-10,22.91786629949576,1,10,0,0
X,7507,XPA,GO:0072718,biological_process,response to cisplatin,,8,45,41,10225,1.0717228164181465e-10,1.1482744461622998e-10,22.887590596013165,3,1,0,0
S,8926,SNURF,GO:0006306,biological_process,DNA methylation,,6,0,231,10082,1.3790935116155045e-10,1.3790935116155045e-10,22.70442452224961,4,4,0,0
C,1434,CSE1L,GO:0000279,biological_process,M phase,,8,69,27,10215,1.3257063780482214e-10,1.3821194154119756e-10,22.7022328006492,3,2,0,0
C,1000,CDH2,GO:0060417,cellular_component,yolk,,19,36,593,9671,1.3912822975041814e-10,1.3912822975041814e-10,22.69562509186434,2,1,0,0
M,5609,MAP2K7,GO:0023052,biological_process,signaling,,27,37,1111,9144,1.5530697054122577e-10,1.5530697054122577e-10,22.585617502420423,1,6,0,0
L,3897,L1CAM,GO:0007155,biological_process,cell adhesion,,6,9,55,10249,1.59267214190355e-10,1.59267214190355e-10,22.560437731931316,2,7,0,1
R,5935,RBM3,GO:0005488,molecular_function,binding,,13,6,856,9444,1.654272727013636e-10,1.654272727013636e-10,22.52248945756434,1,52,0,0
D,359787,DPPA3,GO:0032259,biological_process,methylation,,14,11,727,9567,1.8229672775970378e-10,1.8229672775970378e-10,22.42538538415981,2,1,1,0
T,7049,TGFBR3,GO:0040007,biological_process,growth,,11,1,1081,9226,1.9323839068274413e-10,1.9323839068274413e-10,22.367096504352244,1,10,1,0
T,7012,TERC,GO:0003720,molecular_function,telomerase activity,,5,4,42,10268,1.957437170500975e-10,1.957437170500975e-10,22.354214878379402,5,1,1,1
P,5747,PTK2,GO:0005925,cellular_component,focal adhesion,,4,4,11,10300,2.0167927313881645e-10,2.0167927313881645e-10,22.324342437087427,5,1,0,3
T,7157,TP53,GO:0008219,biological_process,cell death,,23,387,96,9813,2.1097809245779578e-10,2.208368818249825e-10,22.23359677822395,2,4,0,0
P,10419,PRMT5,GO:0005737,cellular_component,cytoplasm,,9,13,204,10093,2.2653307434368563e-10,2.265330743436856e-10,22.208130158073434,2,5,0,1
H,3090,HIC1,GO:0032259,biological_process,methylation,,11,4,730,9574,2.549874828422343e-10,2.549874828422343e-10,22.08980665886812,2,1,0,0
H,79441,HAUS3,GO:0016310,biological_process,phosphorylation,,12,19,353,9935,2.466325252627585e-10,2.774615909206033e-10,22.005338603418682,5,8,0,0
P,9232,PTTG1,GO:0001525,biological_process,angiogenesis,,8,19,104,10188,2.797771623082891e-10,2.797771623082891e-10,21.997027678514126,3,5,0,0
A,472,ATM,GO:0016310,biological_process,phosphorylation,,12,20,353,9934,3.821633972206638e-10,3.821633972206638e-10,21.685172857361902,5,8,0,0
C,1153,CIRBP,GO:0005488,molecular_function,binding,,13,7,856,9443,4.3627240722142925e-10,4.3627240722142925e-10,21.55275428047267,1,52,0,0
C,841,CASP8,GO:0008219,biological_process,cell death,,8,19,111,10181,4.5614422006227333e-10,4.5614422006227333e-10,21.50821208435124,2,4,0,0
I,3481,IGF2,GO:0040007,biological_process,growth,,24,32,1068,9195,4.726840869054814e-10,4.726840869054814e-10,21.472593842953508,1,10,1,0
C,1434,CSE1L,GO:0005737,cellular_component,cytoplasm,,14,63,199,10043,4.438003736631075e-10,4.727438762933102e-10,21.47246736184604,2,5,0,1
K,9585,KIF20B,GO:0060417,cellular_component,yolk,,13,13,599,9694,5.038022732009882e-10,5.038022732009882e-10,21.408837239910277,2,1,0,0
P,9271,PIWIL1,GO:0006306,biological_process,DNA methylation,,15,68,222,10014,5.093849825745706e-10,5.325388454188693e-10,21.35336527186221,4,4,0,0
N,4673,NAP1L1,GO:0006334,biological_process,nucleosome assembly,,3,2,2,10312,5.46057495731297e-10,5.46057495731297e-10,21.328296842190497,6,2,1,1
A,8289,ARID1A,GO:0007049,biological_process,cell cycle,,12,18,400,9889,6.306763932177671e-10,6.306763932177671e-10,21.184228232454025,2,2,0,0
G,2852,GPER1,GO:0005886,cellular_component,plasma membrane,,10,118,42,10149,6.157786764825221e-10,6.48188080507918e-10,21.156840213992584,3,3,0,6
N,4684,NCAM1,GO:0007155,biological_process,cell adhesion,,5,4,56,10254,7.557219801752714e-10,7.557219801752713e-10,21.003347558476943,2,7,0,0
E,2064,ERBB2,GO:0040007,biological_process,growth,,20,21,1072,9206,8.003537658542432e-10,8.003537658542432e-10,20.945967278687657,1,10,1,0
A,151,ADRA2B,GO:0016020,cellular_component,membrane,,9,9,308,9993,8.296851031849188e-10,8.296851031849189e-10,20.909974880879034,2,16,0,0
C,894,CCND2,GO:0005694,cellular_component,chromosome,,11,17,344,9947,8.702520843260987e-10,8.702520843260987e-10,20.862238194150986,5,6,0,0
H,3161,HMMR,GO:0007049,biological_process,cell cycle,,12,19,400,9888,9.922297539150133e-10,9.922297539150133e-10,20.731066428691214,2,2,1,0
P,9698,PUM1,GO:0003723,molecular_function,RNA binding,,6,32,25,10256,1.1357249379166347e-09,1.1357249379166347e-09,20.595994678081805,4,32,1,1
Z,7704,ZBTB16,GO:0060417,cellular_component,yolk,,9,3,603,9704,1.6064923702070703e-09,1.6064923702070703e-09,20.249212686710354,2,1,0,0
C,999,CDH1,GO:0022008,biological_process,neurogenesis,,6,92,8,10213,1.7754291066721456e-09,1.7754291066721456e-09,20.149223692998085,4,2,1,0
D,1786,DNMT1,GO:0032259,biological_process,methylation,,28,81,713,9497,1.7442557257050997e-09,1.8140259547333036e-09,20.12771717734408,2,1,1,0
R,5888,RAD51,GO:0035825,biological_process,homologous recombination,,6,15,56,10242,1.8576206021928122e-09,1.8576206021928122e-09,20.10396941428802,6,2,1,0
R,27303,RBMS3,GO:0005488,molecular_function,binding,,9,1,860,9449,1.8967590410608114e-09,1.8967590410608114e-09,20.08311917511526,1,52,0,0
P,283659,PRTG,GO:0022008,biological_process,neurogenesis,,3,0,11,10305,1.9882274592441163e-09,1.9882274592441163e-09,20.036022319138283,4,2,1,0
Z,7707,ZNF148,GO:0005488,molecular_function,binding,,16,17,853,9433,1.6594551388692127e-09,1.9913461666430553e-09,20.03445496125999,1,52,0,0
S,6662,SOX9,GO:0007530,biological_process,sex determination,,5,16,23,10275,1.99294142495498e-09,1.99294142495498e-09,20.03365418653653,3,7,1,0
R,11186,RASSF1,GO:0016571,biological_process,histone methylation,,5,68,4,10242,1.900617378851889e-09,2.0062072332325496e-09,20.02701984604625,5,3,0,0
S,6566,SLC16A1,GO:0005886,cellular_component,plasma membrane,,5,7,47,10260,2.057659022925653e-09,2.057659022925653e-09,20.00169689697121,3,3,0,5
R,56254,RNF20,GO:0035825,biological_process,homologous recombination,,7,31,55,10226,2.1762868156057887e-09,2.1762868156057887e-09,19.945645707996345,6,2,0,0
P,79728,PALB2,GO:0032259,biological_process,methylation,,9,2,732,9576,2.3387633051970618e-09,2.3387633051970618e-09,19.873643549335775,2,1,0,0
C,1434,CSE1L,GO:0005813,cellular_component,centrosome,,7,70,24,10218,2.2219275755172655e-09,2.419432248896578e-09,19.83973293219653,3,1,0,0
P,23369,PUM2,GO:0003723,molecular_function,RNA binding,,6,37,25,10251,2.482054401177909e-09,2.482054401177909e-09,19.814179232121397,4,32,1,1
P,9698,PUM1,GO:0005488,molecular_function,binding,,17,21,852,9429,2.441437482207874e-09,2.520193530021031e-09,19.798930140744474,1,52,0,0
T,7166,TPH1,GO:0016049,biological_process,cell growth,,6,3,184,10126,2.8900861457010695e-09,2.8900861457010695e-09,19.661979527065263,2,6,0,0
S,6440,SFTPC,GO:0046903,biological_process,secretion,,5,4,75,10235,3.035023223024159e-09,3.035023223024159e-09,19.613046760726444,4,10,0,0
S,6439,SFTPB,GO:0046903,biological_process,secretion,,5,4,75,10235,3.035023223024159e-09,3.035023223024159e-09,19.613046760726444,4,10,0,0
T,7157,TP53,GO:0006281,biological_process,DNA repair,,22,388,102,9807,2.876021030590543e-09,3.0677557659632454e-09,19.60231956353222,5,15,1,0
M,494332,MIR383,GO:0005634,cellular_component,nucleus,,12,60,172,10075,4.3638240085804e-09,4.3638240085804e-09,19.24991709779511,5,11,0,0
M,8379,MAD1L1,GO:0005874,cellular_component,microtubule,,6,19,53,10241,4.382257007775675e-09,4.382257007775675e-09,19.245701946699857,6,7,0,0
W,7465,WEE1,GO:0006281,biological_process,DNA repair,,5,2,119,10193,4.7611793539679206e-09,4.7611793539679206e-09,19.162770435952737,5,15,0,0
N,4751,NEK2,GO:0051179,biological_process,localization,,7,4,299,10009,5.614958819139248e-09,5.614958819139248e-09,18.997831582863174,1,10,0,0
P,29108,PYCARD,GO:0032259,biological_process,methylation,,8,1,733,9577,5.755076743146017e-09,5.755076743146017e-09,18.973183459823073,2,1,0,0
C,1363,CPE,GO:0032259,biological_process,methylation,,8,1,733,9577,5.755076743146017e-09,5.755076743146017e-09,18.973183459823073,2,1,0,0
D,9787,DLGAP5,GO:0000776,cellular_component,kinetochore,,5,22,22,10270,6.43398309187884e-09,6.43398309187884e-09,18.861672036066068,3,1,0,0
G,2852,GPER1,GO:0023052,biological_process,signaling,,38,90,1100,9091,5.8298700749496895e-09,6.477633416610766e-09,18.854910606774908,1,6,0,0
T,7015,TERT,GO:0010467,biological_process,gene expression,,20,85,402,9812,6.962698404343587e-09,7.156106693353131e-09,18.755299761775376,4,4,0,0
H,3161,HMMR,GO:0005819,cellular_component,spindle,,7,24,84,10204,7.267196522265854e-09,7.826211639363227e-09,18.665787270415848,5,2,0,0
S,92304,SCGB3A1,GO:0032259,biological_process,methylation,,9,3,732,9575,8.757997528333468e-09,8.757997528333468e-09,18.553298550785392,2,1,0,0
A,60489,APOBEC3G,GO:0006412,biological_process,translation,,7,32,67,10213,9.349278618031723e-09,9.349278618031723e-09,18.48796664977396,5,4,0,0
M,4162,MCAM,GO:0032259,biological_process,methylation,,7,0,734,9578,9.589679486324869e-09,9.589679486324869e-09,18.462578370264964,2,1,0,0
C,23468,CBX5,GO:0000792,cellular_component,heterochromatin,,3,0,20,10296,9.673491292019038e-09,9.673491292019038e-09,18.453876548999688,3,9,1,1
E,2120,ETV6,GO:0005694,cellular_component,chromosome,,6,1,349,9963,1.0815442659420241e-08,1.0815442659420241e-08,18.34229084824306,5,6,0,0
P,23369,PUM2,GO:0000003,biological_process,reproduction,,5,38,14,10262,1.1006987003937581e-08,1.1304473139179139e-08,18.29806733653255,1,5,0,0
A,8289,ARID1A,GO:0000785,cellular_component,chromatin,,8,22,150,10139,1.1123574361312234e-08,1.2359527068124704e-08,18.208838648745623,2,5,1,1
C,1019,CDK4,GO:0007049,biological_process,cell cycle,,13,32,399,9875,1.2360239615321985e-08,1.2360239615321987e-08,18.208780998751866,2,2,1,0
M,2956,MSH6,GO:0006298,biological_process,mismatch repair,,4,2,53,10260,1.2446153283880106e-08,1.2446153283880106e-08,18.201854234960063,6,2,1,1
D,1843,DUSP1,GO:0023052,biological_process,signaling,,12,5,1126,9176,1.1183479227201312e-08,1.397934903400164e-08,18.08568466531633,1,6,0,0
C,1062,CENPE,GO:0005874,cellular_component,microtubule,,4,2,55,10258,1.433584915782151e-08,1.433584915782151e-08,18.060502502684546,6,7,1,1
M,407015,MIR26A1,GO:0016049,biological_process,cell growth,,6,5,184,10124,1.5413422373762002e-08,1.5413422373762002e-08,17.988027124422665,2,6,0,0
Z,55055,ZWILCH,GO:0000776,cellular_component,kinetochore,,3,0,24,10292,1.5976827797370028e-08,1.5976827797370028e-08,17.952126427117037,3,1,1,2
W,7490,WT1,GO:0001822,biological_process,kidney development,,3,24,0,10292,1.597682779742191e-08,1.597682779742191e-08,17.95212642711379,4,3,0,1
I,3486,IGFBP3,GO:0040007,biological_process,growth,,11,4,1081,9223,1.6238466134207833e-08,1.6238466134207833e-08,17.935882956537597,1,10,1,0
S,8878,SQSTM1,GO:0005776,cellular_component,autophagosome,,3,13,1,10302,1.2223681958749959e-08,1.629824261166661e-08,17.93220855018135,6,2,1,5
I,3383,ICAM1,GO:0007155,biological_process,cell adhesion,,4,2,57,10256,1.643260162084967e-08,1.643260162084967e-08,17.923998571671817,2,7,0,1
A,251,ALPG,GO:0016020,cellular_component,membrane,,7,5,310,9997,1.6778321345842983e-08,1.6778321345842983e-08,17.90317817989591,2,16,0,0
H,283120,H19,GO:0007281,biological_process,germ cell development,,9,68,79,10163,1.5800235344907533e-08,1.6928823583829498e-08,17.89424813029016,3,3,0,0
H,3113,HLA-DPA1,GO:0019882,biological_process,antigen processing and presentation,,2,0,0,10317,1.878437975891446e-08,1.878437975891446e-08,17.790240176356747,2,14,1,0
H,3115,HLA-DPB1,GO:0019882,biological_process,antigen processing and presentation,,2,0,0,10317,1.878437975891446e-08,1.878437975891446e-08,17.790240176356747,2,14,1,0
H,3133,HLA-E,GO:0019882,biological_process,antigen processing and presentation,,2,0,0,10317,1.878437975891446e-08,1.878437975891446e-08,17.790240176356747,2,14,1,0
H,3122,HLA-DRA,GO:0019882,biological_process,antigen processing and presentation,,2,0,0,10317,1.878437975891446e-08,1.878437975891446e-08,17.790240176356747,2,14,1,0
D,123872,DNAAF1,GO:0005930,cellular_component,axoneme,,3,25,0,10291,1.789404713311254e-08,1.9086983608653377e-08,17.774259220669215,2,1,0,1
T,7040,TGFB1,GO:0040007,biological_process,growth,,26,49,1066,9178,1.9783848339245968e-08,2.064401565834362e-08,17.695840358166535,1,10,1,0
B,581,BAX,GO:0002524,biological_process,hypersensitivity,,7,18,127,10167,2.1047731892246618e-08,2.1047731892246618e-08,17.676473031210175,5,4,0,0
L,3976,LIF,GO:0023052,biological_process,signaling,,9,1,1129,9180,2.1145780559735378e-08,2.1145780559735378e-08,17.67182545207877,1,6,0,0
I,3481,IGF2,GO:0007281,biological_process,germ cell development,,8,48,80,10183,2.059832189275529e-08,2.2182808192198002e-08,17.623948253832058,3,3,0,0
F,2335,FN1,GO:0031012,cellular_component,extracellular matrix,,5,26,25,10263,2.3584705060694544e-08,2.3584705060694544e-08,17.56266742566491,3,8,1,1
S,6736,SRY,GO:0030238,biological_process,male sex determination,,4,61,2,10252,2.130591291920066e-08,2.40849450390964e-08,17.541678878822555,4,2,1,1
A,6795,AURKC,GO:0000910,biological_process,cytokinesis,,3,2,12,10302,2.4809496947374704e-08,2.4809496947374704e-08,17.51203931565243,3,4,1,0
